Segmented Element,POS,Dependecies
去除,VERB,dep
（,PUNCT,punct
deflash,VERB,dep
）,PUNCT,punct
，,PUNCT,punct
並且,ADV,advmod
經過,ADP,case
電鍍,NOUN,nmod:prep
（,PUNCT,punct
plating,NOUN,parataxis:prnmod
）,PUNCT,punct
以,PART,aux:prtmod
增加,VERB,conj
外,ADJ,amod
引腳,NOUN,nmod:assmod
的,PART,case
導電性,NOUN,conj
及,CCONJ,cc
抗氧化性,NOUN,dobj
，,PUNCT,punct
而,ADV,advmod
後,ADV,advmod
再,ADV,advmod
進行,VERB,conj
剪切,NOUN,compound:nn
成型,NOUN,dobj
。,PUNCT,punct
剪切,NOUN,nmod:assmod
的,PART,case
目的,NOUN,nsubj
，,PUNCT,punct
乃是,VERB,cop
要,VERB,acl
將整,X,det
條導,NOUN,mark:clf
線架,NOUN,dep
上,PART,case
已,ADV,advmod
封裝,VERB,acl
好,VERB,advmod:rcomp
之,PART,mark
晶粒,NOUN,dep
，,PUNCT,punct
每,DET,dep
個,NUM,mark:clf
獨立,NOUN,dep
分開,VERB,ROOT
，,PUNCT,punct
同時,ADV,advmod
，,PUNCT,punct
亦,ADV,advmod
要,VERB,xcomp
把,X,aux:ba
不,PUNCT,punct
需要,VERB,acl
的,PART,mark
連接,NOUN,compound:nn
用,NOUN,compound:nn
材料,NOUN,dep
及,CCONJ,cc
部份,NUM,dep
凸出,VERB,amod
的,PART,mark
樹脂,NOUN,dep
切除,VERB,conj
（,PUNCT,punct
dejunk,PROPN,parataxis:prnmod
）,PUNCT,punct
。,PUNCT,ROOT
"
 
",SPACE,punct
剪切,NOUN,nsubj
完成,VERB,nmod
時,PART,case
的,PART,case
每,DET,det
個,NUM,dep
獨立,ADJ,amod
封膠,NOUN,compound:nn
晶粒,NOUN,nmod:assmod
的,PART,case
模樣,NOUN,nsubj
，,PUNCT,punct
是,VERB,cop
一,NUM,nummod
塊,NUM,mark:clf
堅固,VERB,amod
的,PART,mark
樹脂,NOUN,compound:nn
硬殼,NOUN,ROOT
，,PUNCT,punct
並,ADV,advmod
由,ADP,case
側面,NOUN,nmod:prep
伸出,VERB,conj
許多,NUM,nummod
支外,NUM,dep
引腳,NOUN,dobj
。,PUNCT,punct
而,ADV,advmod
成型,NOUN,nmod:assmod
的,PART,case
目的,NOUN,nsubj
，,PUNCT,punct
則,ADV,advmod
是,VERB,cop
將,X,aux:ba
這些,DET,det
外,ADJ,amod
引腳,NOUN,dep
壓成,VERB,ROOT
各,DET,det
種,NUM,mark:clf
預先,ADV,advmod
設計,VERB,acl
好的,PART,mark
形狀,NOUN,dobj
，,PUNCT,punct
以,PART,aux:prtmod
便於,ADP,case
爾後,NOUN,nmod:prep
裝置,VERB,conj
在,ADP,case
電路板,NOUN,nmod:prep
上,PART,case
使用,VERB,conj
，,PUNCT,punct
由於,ADP,case
定位,NOUN,conj
及,CCONJ,cc
動作,NOUN,nmod:assmod
的,PART,case
連器,NOUN,compound:nn
續性,NOUN,nmod:prep
，,PUNCT,punct
剪切,NOUN,conj
及,CCONJ,cc
成型,NOUN,nsubj
通常,ADV,advmod
在,ADP,case
一,NUM,nummod
部,NUM,mark:clf
機器,NOUN,dep
上,PART,case
，,PUNCT,punct
或,CCONJ,cc
分成,VERB,conj
兩部,NOUN,compound:nn
機,NOUN,dobj
（,PUNCT,punct
trim,NOUN,dep
/,PUNCT,punct
dejunk,X,parataxis:prnmod
",",PUNCT,punct
form,NOUN,dep
/,PUNCT,punct
singular,NOUN,parataxis:prnmod
）,PUNCT,punct
上,PART,case
連續,VERB,advmod
完成,VERB,conj
。,PUNCT,punct
成型,NOUN,nmod
後,PART,case
的,PART,case
每,DET,det
一,NUM,dep
顆,NUM,mark:clf
IC,PUNCT,nsubj
便,PUNCT,punct
送入,VERB,ROOT
塑膠管,NOUN,conj
（,PUNCT,punct
tube,NOUN,parataxis:prnmod
）,PUNCT,punct
或,CCONJ,cc
承載盤,NOUN,dobj
（,PUNCT,punct
tray,NOUN,parataxis:prnmod
）,PUNCT,punct
以,PART,aux:prtmod
方便,ADV,advmod
輸送,VERB,conj
。,PUNCT,punct
照片,NOUN,dep
所,PART,xcomp
示乃,VERB,dep
剪切,VERB,nmod
成型,VERB,compound:vc
後,PART,case
的,PART,case
成品,NOUN,ROOT
。,PUNCT,ROOT
"
   
                                                                 
",SPACE,ROOT
（,PUNCT,punct
六,PUNCT,ROOT
）,PUNCT,punct
檢驗,NOUN,dep
（,PUNCT,punct
Inspection,PUNCT,parataxis:prnmod
）,PUNCT,punct
" 
 
",SPACE,punct
檢驗,NOUN,nmod:assmod
的,PART,case
目的,NOUN,nsubj
為確,VERB,dep
定,VERB,ccomp
封裝,VERB,nsubj
完成,VERB,acl
之,PART,mark
產品,NOUN,nsubj
是否,ADV,advmod
合於,VERB,ccomp
使用,NOUN,dobj
。,PUNCT,punct
檢驗,NOUN,nmod:assmod
的,PART,mark
項目,NOUN,nsubj
包括,VERB,ROOT
：,PUNCT,punct
外,ADJ,amod
引腳,NOUN,nmod:assmod
之,PART,case
平,NOUN,dep
整性,NOUN,conj
、,PUNCT,punct
共面度,NOUN,conj
、,PUNCT,punct
腳距,NOUN,conj
、,PUNCT,punct
印字,NOUN,nsubj
是否,ADV,advmod
清晰,VERB,dep
及,CCONJ,cc
膠體,NOUN,nsubj
是否,ADV,advmod
有,VERB,dep
損傷,NOUN,dobj
等,PART,etc
的,PART,case
外觀,NOUN,compound:nn
檢驗,NOUN,dobj
。,PUNCT,punct
"
 
  
",SPACE,ROOT
六,PUNCT,punct
、,PUNCT,punct
電子,NOUN,compound:nn
封裝,NOUN,compound:nn
製造,NOUN,compound:nn
技術,NOUN,dep
"
 
",SPACE,punct
IC,PUNCT,punct
晶片,NOUN,nsubj
必須,VERB,aux:modal
依照,ADP,case
設計,NOUN,nmod:prep
與,ADP,case
外界,NOUN,nmod:assmod
之,PART,case
電路,NOUN,dep
連接,VERB,ROOT
，,PUNCT,punct
才,ADV,advmod
可,VERB,aux:modal
正常,ADV,advmod
發揮,VERB,conj
應有,VERB,amod
的,PART,mark
功能,NOUN,dobj
。,PUNCT,ROOT
用於,VERB,acl
封裝,NOUN,nmod:prep
的,PART,mark
材料,NOUN,nsubj
主要,ADV,advmod
可,VERB,aux:modal
分為,VERB,ROOT
塑膠,NOUN,dep
（,PUNCT,punct
plastic,NOUN,parataxis:prnmod
）,PUNCT,punct
及,CCONJ,cc
陶瓷,NOUN,dep
（,PUNCT,punct
ceramic,NOUN,parataxis:prnmod
）,PUNCT,punct
兩種,NUM,dobj
。,PUNCT,punct
其中,NOUN,nmod:topic
，,PUNCT,punct
塑膠,NOUN,compound:nn
封裝,NOUN,nsubj
因,ADP,case
成本,NOUN,nsubj
低廉,VERB,nmod:prep
，,PUNCT,punct
適合,VERB,ROOT
大量生,NOUN,dobj
產且,NOUN,cc
能,VERB,aux:modal
夠滿,VERB,conj
足,VERB,dep
表面,NOUN,compound:nn
黏著,NOUN,compound:nn
技術,NOUN,nmod:assmod
的,PART,case
需求,NOUN,dobj
，,PUNCT,punct
目前,NOUN,nmod:tmod
以,PART,aux:prtmod
成為,VERB,conj
最,ADV,advmod
主要,VERB,amod
的,PART,mark
IC,PUNCT,compound:nn
封裝,NOUN,compound:nn
方式,NOUN,dobj
。,PUNCT,punct
而,ADV,advmod
陶瓷,NOUN,compound:nn
封裝,NOUN,nmod:assmod
的,PART,case
發展,NOUN,nsubj
已,ADV,advmod
有,VERB,ROOT
三十多,NUM,dep
年,PUNCT,punct
歷史,NOUN,dobj
，,PUNCT,punct
亦為,VERB,advmod
早期,NOUN,dep
主要,VERB,amod
的,PART,case
封裝,NOUN,compound:nn
方式,NOUN,conj
。,PUNCT,punct
由於,ADP,case
陶瓷,NOUN,compound:nn
封裝,NOUN,compound:nn
成本,NOUN,nsubj
高,VERB,nmod:prep
，,PUNCT,punct
組裝,NOUN,dep
不易,PUNCT,punct
自動化,VERB,ROOT
，,PUNCT,punct
且,CCONJ,cc
在,ADP,case
塑膠,NOUN,compound:nn
封裝,NOUN,compound:nn
品質,NOUN,conj
及,CCONJ,cc
技術,NOUN,nsubj
不斷,ADV,advmod
提昇,VERB,acl
之,PART,mark
情形,NOUN,nmod:prep
下,PART,case
，,PUNCT,punct
大部份,NUM,dep
業者,NOUN,nsubj
皆,ADV,advmod
已,ADV,advmod
盡量,ADV,advmod
避免,VERB,conj
使用,VERB,ccomp
陶瓷,NOUN,compound:nn
封裝,NOUN,dobj
。,PUNCT,punct
然而,ADV,advmod
，,PUNCT,punct
陶瓷,NOUN,compound:nn
封裝,NOUN,nsubj
具有,VERB,ROOT
塑膠,NOUN,compound:nn
封裝,NOUN,nsubj
無法,ADV,advmod
比擬,VERB,acl
的,PART,mark
極佳,ADJ,amod
散熱,NOUN,compound:nn
能,NOUN,compound:nn
力,PUNCT,conj
、,PUNCT,punct
可靠度,NOUN,conj
及,CCONJ,cc
氣密性,NOUN,dobj
，,PUNCT,punct
並,CCONJ,cc
可,VERB,aux:modal
提供,VERB,conj
高輸,ADJ,amod
出入,NOUN,compound:nn
接腳數,NOUN,dobj
，,PUNCT,punct
因此,ADV,advmod
，,PUNCT,punct
要求,VERB,acl
高功率,ADJ,conj
及,CCONJ,cc
高可靠度,ADJ,dobj
的,PART,mark
產品,NOUN,dep
，,PUNCT,punct
如,ADV,case
CPU,PUNCT,conj
、,PUNCT,punct
航太,NOUN,conj
、,PUNCT,punct
軍事,NOUN,compound:nn
等,PART,etc
產品,NOUN,nsubj
仍,ADV,advmod
有,VERB,conj
使用,VERB,acl
陶瓷,NOUN,compound:nn
封裝,NOUN,dobj
的,PART,mark
必要性,NOUN,dobj
。,PUNCT,punct
" 
 
",SPACE,punct
目前,NOUN,nmod:tmod
用於,VERB,acl
封裝,NOUN,nmod:prep
的,PART,mark
技術,NOUN,nsubj
，,PUNCT,punct
大概,ADV,advmod
有,VERB,conj
以下,PRON,amod
數種,NUM,mark:clf
。,PUNCT,punct
分別,ADV,advmod
為,VERB,cop
「,PUNCT,punct
打線,NOUN,compound:nn
接合,NOUN,conj
」,PUNCT,punct
、,PUNCT,punct
「,PUNCT,punct
捲帶式,ADJ,amod
自動,ADJ,amod
接合,NOUN,conj
」,PUNCT,punct
、,PUNCT,punct
「,PUNCT,punct
覆晶,ADJ,amod
接合,NOUN,compound:nn
」,PUNCT,punct
等,PART,dep
技術,NOUN,nsubj
，,PUNCT,punct
分述,VERB,ROOT
如下,VERB,conj
：,PUNCT,ROOT
" 
 
",SPACE,ROOT
（,PUNCT,punct
一,NUM,ROOT
）,PUNCT,punct
打線,NOUN,compound:nn
接合,NOUN,compound:nn
（,PUNCT,punct
Wire,PUNCT,parataxis:prnmod
Bonding,PUNCT,parataxis:prnmod
）,PUNCT,punct
" 
 

",SPACE,punct
打線,NOUN,compound:nn
接合,NOUN,nsubj
是,VERB,case
最,ADV,advmod
早,VERB,amod
亦,ADV,advmod
為,VERB,cop
目前,NOUN,nmod:tmod
應用,VERB,dep
最,ADV,advmod
廣,VERB,conj
的,PART,mark
技術,NOUN,conj
，,PUNCT,punct
此,DET,det
技術,NOUN,nsubj
首先,ADV,advmod
將,X,aux:ba
晶片,NOUN,dep
固定,VERB,conj
於導,NOUN,case
線架,NOUN,nmod:prep
上,PART,case
，,PUNCT,punct
再,ADV,advmod
以,ADP,case
細金,ADJ,amod
屬線將,NOUN,dep
晶片,NOUN,nmod
上,PART,case
的,PART,case
電路,NOUN,conj
和,CCONJ,cc
導線架,NOUN,nmod
上,PART,case
的,PART,case
引腳,NOUN,dep
相連,ADV,advmod
接,VERB,conj
。,PUNCT,ROOT
而,ADV,advmod
隨,ADP,case
著近,ADP,case
年來,PUNCT,compound:nn
其他,DET,det
技術,NOUN,nmod:assmod
的,PART,case
興起,NOUN,nmod:prep
，,PUNCT,punct
打線,NOUN,compound:nn
接合,NOUN,compound:nn
技術,NOUN,nsubj
正,ADV,advmod
受到,VERB,ROOT
挑戰,NOUN,dobj
，,PUNCT,punct
其,PRON,compound:nn
市場,NOUN,compound:nn
佔,NOUN,nsubj
有,NOUN,nsubj
比例,NOUN,nsubj
亦,ADV,advmod
正,ADV,advmod
逐漸,ADV,advmod
減少,VERB,conj
當,PART,case
中,PART,case
。,PUNCT,punct
但,ADV,advmod
由於,ADP,case
打線,NOUN,compound:nn
接合,NOUN,compound:nn
技術,NOUN,nmod:assmod
的,PART,case
簡易性,NOUN,conj
及,CCONJ,cc
便捷性,NOUN,nmod:prep
，,PUNCT,punct
加上,VERB,dep
長久,ADV,advmod
以,ADP,case
來與,ADP,case
其,PRON,nmod:prep
相,ADV,advmod
配合,VERB,acl
的,PART,mark
機具,NOUN,conj
、,PUNCT,punct
設備,NOUN,conj
及,CCONJ,cc
相關,ADJ,amod
技術,NOUN,nsubj
皆,ADV,advmod
以,ADP,xcomp
十分,ADV,advmod
成熟,VERB,ccomp
，,PUNCT,punct
因此,ADV,advmod
短期,NOUN,advmod:loc
內,PART,case
打線,NOUN,compound:nn
接合,NOUN,compound:nn
技術,NOUN,nsubj
似乎,ADV,advmod
仍,ADV,advmod
不,PUNCT,punct
大容,VERB,dep
易為,ADP,case
其他,DET,det
技術,NOUN,nmod:prep
所,PART,aux:prtmod
淘汰,VERB,ROOT
。,PUNCT,ROOT
"
  
 
",SPACE,punct
（,PUNCT,punct
二,NUM,dep
）,PUNCT,punct
捲帶式,NOUN,compound:nn
自動,ADJ,amod
接合,NOUN,ROOT
（,PUNCT,punct
Tape,PUNCT,amod
Automated,PUNCT,parataxis:prnmod
Bonding,PUNCT,parataxis:prnmod
",",PUNCT,punct
TAB,PUNCT,parataxis:prnmod
）,PUNCT,ROOT
" 
 
",SPACE,punct
捲帶式,NOUN,compound:nn
自動,ADJ,amod
接合,NOUN,compound:nn
技術,NOUN,nsubj
首先,ADV,advmod
於,ADP,case
1960,NOUN,compound:nn
年代,NOUN,nmod:prep
，,PUNCT,punct
由,ADP,case
通用,PROPN,compound:nn
電子,NOUN,nmod:prep
（,PUNCT,punct
GE,PUNCT,parataxis:prnmod
）,PUNCT,punct
提出,VERB,ROOT
。,PUNCT,punct
捲帶式,NOUN,amod
自動,ADJ,amod
接合,NOUN,compound:nn
製程,NOUN,nsubj
，,PUNCT,punct
即,ADV,advmod
是,VERB,cop
將,X,aux:ba
晶片,NOUN,dep
與,ADP,case
在,ADP,case
高分子,NOUN,compound:nn
捲帶,NOUN,nmod
上,PART,case
的,PART,case
金屬,NOUN,compound:nn
電路,NOUN,nmod:prep
相連,ADV,advmod
接,VERB,ROOT
。,PUNCT,punct
而,ADV,advmod
高分子,NOUN,compound:nn
捲帶,NOUN,nmod:assmod
的,PART,case
材料,NOUN,nsubj
則,ADV,advmod
以,ADP,case
polyimide,NOUN,nmod:prep
為主,VERB,ROOT
，,PUNCT,punct
捲帶,NOUN,nmod
上,PART,case
的,PART,case
金屬,NOUN,compound:nn
層則,NOUN,conj
以,ADP,case
銅箔,NOUN,nmod:prep
使用,VERB,dep
最多,VERB,conj
。,PUNCT,punct
捲帶式,ADJ,amod
自動,ADJ,amod
接合,NOUN,nsubj
具有,VERB,ROOT
厚度,NOUN,nsubj
薄,VERB,ccomp
、,PUNCT,punct
接腳,NOUN,compound:nn
間距,NOUN,nsubj
小,VERB,conj
，,PUNCT,punct
且,CCONJ,cc
能,VERB,aux:modal
提供,VERB,conj
高輸,ADJ,amod
出入,NOUN,compound:nn
接腳數,NOUN,dobj
等,PART,etc
優點,NOUN,dobj
，,PUNCT,punct
十分,ADV,advmod
適用,VERB,conj
於,ADP,case
需要,VERB,xcomp
重量,NOUN,nsubj
輕,VERB,nmod:prep
、,PUNCT,punct
體積,NOUN,nsubj
小,VERB,conj
的,PART,mark
IC,PUNCT,dep
產品,NOUN,nmod:prep
上,PART,case
。,PUNCT,ROOT
" 
  
",SPACE,punct
（,PUNCT,punct
三,NUM,dep
）,PUNCT,punct
覆晶,ADJ,amod
接合,NOUN,nmod:assmod
（,PUNCT,punct
Flip,PUNCT,amod
Chip,PUNCT,parataxis:prnmod
）,PUNCT,parataxis:prnmod
" 
 
",SPACE,nmod:assmod
覆晶式,ADJ,amod
接合,NOUN,nsubj
為,VERB,case
IBM,PUNCT,nmod:assmod
於,ADP,case
1960,NOUN,dep
年代,NOUN,nmod:prep
中,PART,case
首先,ADV,advmod
開發,VERB,ROOT
而,PART,aux:prtmod
成,VERB,conj
。,PUNCT,punct
其,PRON,compound:nn
技術,NOUN,nsubj
乃於,ADP,case
晶粒,NOUN,nmod:assmod
的,PART,case
金屬,NOUN,compound:nn
墊上,NOUN,nmod:prep
生成,VERB,ROOT
銲料,PUNCT,compound:nn
凸塊,NOUN,dobj
，,PUNCT,punct
而,CCONJ,cc
於,ADP,case
基版,NOUN,nmod:prep
上,PART,case
生成,VERB,conj
與晶,ADP,acl
粒銲,PUNCT,punct
料凸,NOUN,parataxis:prnmod
塊相,ADV,advmod
對應,VERB,acl
的,PART,mark
接點,NOUN,dobj
，,PUNCT,punct
接著將,ADV,advmod
翻轉,VERB,acl
的,PART,mark
晶粒,NOUN,dep
對準,VERB,conj
基版,NOUN,nmod
上,PART,case
的,PART,case
接點,NOUN,dobj
，,PUNCT,punct
將,X,aux:ba
所有,DET,det
點,NOUN,dep
接合,VERB,conj
。,PUNCT,punct
覆晶,ADJ,amod
接合,NOUN,nsubj
具有,VERB,ROOT
最,ADV,advmod
短連,ADJ,amod
接長度,NOUN,conj
、,PUNCT,punct
最佳,ADJ,amod
電器,NOUN,compound:nn
特性,NOUN,conj
、,PUNCT,punct
最,ADV,advmod
高,ADJ,amod
輸,NOUN,compound:nn
出入,NOUN,compound:nn
接點,NOUN,compound:nn
密度,NOUN,dobj
，,PUNCT,punct
且,CCONJ,cc
能,VERB,aux:modal
縮,VERB,conj
小,VERB,conj
IC,PUNCT,compound:nn
尺寸,NOUN,dobj
，,PUNCT,punct
增加,VERB,conj
單位,NOUN,compound:nn
晶圓,NOUN,compound:nn
產能,NOUN,dobj
，,PUNCT,punct
已,ADV,advmod
被,X,auxpass
看好,VERB,conj
為,VERB,advmod:rcomp
未,NOUN,dep
來,PUNCT,punct
極具,VERB,acl
潛力,NOUN,dobj
的,PART,mark
封裝,NOUN,compound:nn
方式,NOUN,dobj
。,PUNCT,punct
"
   
",SPACE,punct
表面,NOUN,compound:nn
黏著,NOUN,compound:nn
技術,NOUN,compound:nn
（,PUNCT,punct
surface,NOUN,compound:nn
mount,NOUN,compound:nn
technology,NOUN,nmod:topic
）,PUNCT,punct
，,PUNCT,punct
過,NOUN,nmod:tmod
去,NOUN,nmod:tmod
電子,NOUN,compound:nn
零件,NOUN,conj
與,CCONJ,cc
基板,NOUN,nmod
間,PART,case
的,PART,case
組裝,NOUN,compound:nn
連接,NOUN,nsubj
，,PUNCT,punct
必須,VERB,aux:modal
賴焊,VERB,ROOT
接方,NOUN,dobj
可,VERB,aux:modal
達成,VERB,conj
。,PUNCT,ROOT
而,ADV,advmod
表面,NOUN,compound:nn
黏著,NOUN,compound:nn
技術,NOUN,nsubj
為一方便,NOUN,dep
快速,VERB,amod
的,PART,mark
新興,ADJ,amod
技術,NOUN,ROOT
，,PUNCT,punct
藉由,ADP,case
表面,NOUN,compound:nn
黏著,NOUN,compound:nn
技術,NOUN,nmod:prep
可將,VERB,aux:modal
電子,NOUN,compound:nn
零件,NOUN,dep
快速,VERB,dep
的,PART,mark
「,PUNCT,punct
銲,PUNCT,conj
」,PUNCT,punct
於,ADP,case
基板,NOUN,nmod:prep
上,PART,case
並,CCONJ,cc
維持,VERB,conj
零件,NOUN,conj
與,CCONJ,cc
基板,NOUN,dep
間電路,NOUN,nmod:assmod
的,PART,case
通暢,NOUN,dobj
。,PUNCT,ROOT
"
 
 
",SPACE,punct
七,NUM,dep
、,PUNCT,punct
電子,NOUN,compound:nn
封裝型,NOUN,compound:nn
態,NOUN,compound:nn
"
 
",SPACE,nmod:assmod
半導體,NOUN,compound:nn
產品,NOUN,nmod:assmod
的,PART,case
I,PUNCT,punct
/,PUNCT,punct
O,PUNCT,dep
數目,NOUN,ROOT
也,ADV,advmod
會影,VERB,aux:modal
響測,VERB,dobj
試機台,NOUN,nmod:assmod
的,PART,case
可適,NOUN,dobj
用性,NOUN,dobj
，,PUNCT,punct
所有,DET,dep
的,PART,case
IC,PUNCT,compound:nn
封裝型,NOUN,compound:nn
態,NOUN,nsubj
可以,VERB,aux:modal
區分,VERB,conj
為兩,VERB,dep
大類,ADJ,dobj
，,PUNCT,punct
一,NUM,dep
為,VERB,cop
引腳,NOUN,compound:nn
插入型,NOUN,conj
，,PUNCT,punct
另,ADV,dep
一,NUM,dep
為,VERB,cop
表面,NOUN,compound:nn
黏,NOUN,compound:nn
著型,NOUN,dobj
。,PUNCT,ROOT
"
 
",SPACE,punct
引腳,NOUN,compound:nn
插入型,NOUN,nsubj:xsubj
（,PUNCT,punct
Pin,PUNCT,dep
Through,PUNCT,name
Hole,PUNCT,parataxis:prnmod
;,PUNCT,punct
PTH,PUNCT,parataxis:prnmod
）,PUNCT,punct
，,PUNCT,punct
顧名,ADV,advmod
思義,VERB,dep
，,PUNCT,punct
就是,ADV,advmod
其,PRON,dep
外面,NOUN,nmod:assmod
的,PART,case
引腳,NOUN,nsubj
必須,VERB,aux:modal
利用,VERB,ROOT
插件,NOUN,nmod:assmod
的,PART,case
方式,NOUN,dobj
，,PUNCT,punct
才能,ADV,advmod
將該,DET,det
顆,NUM,mark:clf
IC,PUNCT,dep
插入,VERB,conj
與,ADP,case
印刷電,NOUN,compound:nn
路板,NOUN,nmod:prep
結,VERB,dobj
合裝,NOUN,dep
連接,VERB,conj
。,PUNCT,ROOT
" 
",SPACE,punct
表面,NOUN,compound:nn
黏著,NOUN,compound:nn
技術,NOUN,nmod:topic
（,PUNCT,punct
surface,NOUN,compound:nn
mount,NOUN,compound:nn
technology,NOUN,parataxis:prnmod
）,PUNCT,punct
，,PUNCT,punct
過,NOUN,nmod:tmod
去,NOUN,nmod:tmod
電子,NOUN,compound:nn
零件,NOUN,conj
與,CCONJ,cc
基板,NOUN,nmod
間,PART,case
的,PART,case
組裝,NOUN,compound:nn
連接,NOUN,nsubj
，,PUNCT,punct
必須,VERB,aux:modal
賴焊,VERB,ROOT
接方,NOUN,dobj
可,VERB,aux:modal
達成,VERB,conj
。,PUNCT,punct
而,ADV,advmod
表面,NOUN,compound:nn
黏著,NOUN,compound:nn
技術,NOUN,nsubj
為一方便,NOUN,dep
快速,VERB,amod
的,PART,mark
新興,ADJ,amod
技術,NOUN,ROOT
，,PUNCT,punct
藉由,ADP,case
表面,NOUN,compound:nn
黏著,NOUN,compound:nn
技術,NOUN,nmod:prep
可將,VERB,aux:ba
電子,NOUN,compound:nn
零件,NOUN,dep
快速,VERB,dep
的,PART,mark
「,PUNCT,punct
銲,PUNCT,conj
」,PUNCT,punct
於,ADP,case
基板,NOUN,nmod:prep
上,PART,case
並,CCONJ,cc
維持,VERB,conj
零件,NOUN,conj
與,CCONJ,cc
基板,NOUN,dep
間電路,NOUN,nmod:assmod
的,PART,case
通暢,NOUN,dobj
。,PUNCT,ROOT
"
 
",SPACE,punct
封,NOUN,compound:nn
裝,NOUN,compound:nn
型,NOUN,compound:nn
態,NOUN,compound:nn
應,NOUN,compound:nn
用,NOUN,compound:nn
產,NOUN,compound:nn
品,NOUN,compound:nn
變,NOUN,compound:nn
化,NOUN,compound:nn
型,NOUN,compound:nn
態,NOUN,compound:nn
"
",SPACE,punct
引腳,NOUN,compound:nn
插入型,NOUN,compound:nn
DIP,PUNCT,punct
消費性,ADJ,amod
電子,NOUN,ROOT
PDIP,PUNCT,punct
 ,SPACE,punct
SK,PUNCT,punct
-,NOUN,compound:nn
DIP,PUNCT,dep
"
",SPACE,punct
表面,NOUN,compound:nn
黏著型,NOUN,compound:nn
記憶,NOUN,dep
體,NOUN,nmod:assmod
SOP,PUNCT,punct
 ,SPACE,case
TSOP,PUNCT,case
 ,SPACE,case
SSOP,PUNCT,case
" 
",SPACE,punct
SO,PUNCT,punct
可程式,ADJ,compound:nn
化邏,VERB,dep
輯,NOUN,dep
IC,PUNCT,punct
SOJ,PUNCT,case
  ,SPACE,case
LCC,PUNCT,case
 ,SPACE,case
TQ,PUNCT,case
FP,PUNCT,case
"
",SPACE,punct
LCC,PUNCT,punct
邏輯,VERB,dep
IC,PUNCT,punct
LQ,PUNCT,case
FP,PUNCT,case
"
",SPACE,case
QF,PUNCT,punct
P,PUNCT,punct
晶片,NOUN,dep
組,NOUN,dobj
LCD,PUNCT,punct
BGA,PUNCT,punct
TAB,PUNCT,punct
F/C,PUNCT,punct
"
",SPACE,nmod:assmod
Others,PUNCT,case
"
",SPACE,dep
（,PUNCT,punct
BGA,PUNCT,dep
、,PUNCT,punct
TAB,PUNCT,punct
）,PUNCT,punct
" 
",SPACE,punct
DIP,PUNCT,punct
=,PUNCT,punct
Dual,PUNCT,dep
in,ADJ,compound:nn
-,PROPN,compound:nn
line,NOUN,compound:nn
package,NOUN,dobj
BG,PUNCT,dep
A=Ball,PUNCT,punct
grid,NOUN,compound:nn
array,NOUN,parataxis:prnmod
"
",SPACE,punct
SO=Small,PUNCT,punct
outline,NOUN,dep
TAB=,PUNCT,punct
Tape-automated,ADJ,amod
bonging,NOUN,nmod:assmod
"
",SPACE,nmod:assmod
QF,PUNCT,nmod:assmod
P=,PUNCT,punct
Quad,PUNCT,nmod:assmod
flat,NOUN,compound:nn
package,NOUN,dep
LCC=Leaded,PUNCT,punct
chip,NOUN,compound:nn
carrier,NOUN,parataxis:prnmod
"
  
",SPACE,punct
引腳,NOUN,compound:nn
插入型,NOUN,dep
目前,NOUN,nmod:tmod
常見,ADV,amod
的,PART,mark
封裝型,NOUN,compound:nn
態,NOUN,nsubj
主要,ADV,advmod
是,VERB,cop
DIP,PUNCT,ROOT
，,PUNCT,punct
如果,SCONJ,advmod
再,ADV,advmod
細分,VERB,dep
的,PART,discourse
話,PART,discourse
，,PUNCT,punct
又,ADV,advmod
有,VERB,conj
SK,PUNCT,dobj
-,NOUN,compound:nn
DIP,PUNCT,conj
、,PUNCT,punct
SIP,PUNCT,dep
（,PUNCT,punct
單邊,ADJ,dep
引腳,NOUN,parataxis:prnmod
）,PUNCT,punct
等,PART,dep
；,PUNCT,punct
在,ADP,case
表面,NOUN,compound:nn
黏著型,NOUN,compound:nn
方面,NOUN,nmod:prep
，,PUNCT,punct
主要,ADJ,amod
的,PART,case
封裝型,NOUN,compound:nn
態,NOUN,dep
有,VERB,conj
SO,PUNCT,conj
、,PUNCT,punct
QFP,PUNCT,conj
、,PUNCT,punct
BGA,PUNCT,dobj
等,PART,etc
。,PUNCT,dobj
常見,ADV,amod
的,PART,case
外觀,NOUN,conj
及,CCONJ,cc
相關,ADJ,amod
應用,NOUN,nsubj
請見,VERB,ROOT
下圖,NOUN,dobj
：,PUNCT,ROOT
"
 
",SPACE,ROOT
封裝型,NOUN,compound:nn
態,NOUN,compound:nn
封裝,NOUN,compound:nn
名稱,NOUN,ROOT
常見,ADV,dep
應用,NOUN,compound:nn
產品,NOUN,ROOT
"
",SPACE,punct
Single,PUNCT,punct
In,PUNCT,ROOT
-,PUNCT,ROOT
Line,PUNCT,nmod:assmod
"
 ",SPACE,case
Power,PUNCT,case
Transistor,PUNCT,case
Package,PUNCT,punct
（,PUNCT,punct
SIP,PUNCT,mark
）,PUNCT,punct
"
",SPACE,discourse
Dual,PUNCT,mark:clf
In,PUNCT,dobj
-,PUNCT,ROOT
Line,PUNCT,ROOT
Package,PUNCT,ROOT
SRAM,PUNCT,ROOT
",",PUNCT,ROOT
ROM,PUNCT,dep
",",PUNCT,punct
EPROM,PUNCT,dep
",",PUNCT,punct
