Entity,EntityIndex,Relation,RelationIndex
['為業者'],[1],"['應', '用']","[3, 5]"
['回收方式'],[2],['方式'],[2]
"['薄膜', '方式', '離心方式', '切削', '粉與切削油']","[2, 4, 8, 10, 13]","['使用', '過濾', '回收']","[0, 3, 9]"
"['回收效率', '30~70百分比間']","[1, 4]",['介於'],[2]
"['5.5-3為廢切削油', '離心', '回收系統範例']","[3, 5, 9]",['範例'],[9]
"['\n', '馬達\n\n', '\n\n', '磨料', '', '切削劑\n\n一次分離', '次分離', '83\n\n', '-3廢切削油多重離心', '系統範例\n\n\x0c\n -', '\n\n第六', '\n廢棄物資源化案\n\n6.1廢酸資源化案\n\n1.前言\n\n']","[1, 6, 8, 10, 14, 21, 25, 29, 36, 41, 44, 60]","['\n\n', '\n\n', '後', '\n\n', '\n\n\x0c\n ', '84', '章', '資源', '\n\n']","[4, 11, 13, 22, 26, 42, 45, 55, 60]"
[],[],[],[]
[],[],[],[]
"['混酸', '矽晶圓片']","[1, 5]","['常用', '圓片']","[2, 5]"
"['顯示器\n等', '', '或', '製程中']","[3, 5, 7, 10]",[''],[5]
"['矽晶圓片製造業的廢酸液混合物', '純酸']","[7, 12]","['例係', '混合物', '中分', '回收']","[0, 7, 8, 11]"
"['圓片的製程', '了切片']","[2, 4]",['包括'],[3]
[],[],[],[]
"['蝕', '刻(']","[0, 3]",['蝕'],[0]
"['蝕刻', '除切', '片及研磨製程', '損傷層(']","[0, 4, 9, 13]","['是', '來去', '除切', '產生', '損傷']","[1, 3, 4, 10, 12]"
"['損傷層厚', '40μm']","[2, 5]",[],[]
"['化學蝕刻液', '6mol']","[3, 6]","['是', '包含']","[4, 5]"
[],[],[],[]
"['.5mol', '混合']","[2, 6]",[],[]
['18g/l的矽'],[4],['並含'],[0]
['蝕刻的反應如下式'],[3],['所示'],[4]
[],[],"['在', '化學', '蝕刻', '製程']","[1, 2, 3, 4]"
['活度'],[2],['維持酸'],[0]
"['雜質', '廢酸']","[0, 3]","['混雜', '排出']","[1, 4]"
[],[],[],[]
"['廢酸', '鹼來']","[1, 4]","['鹼來', '中和']","[4, 5]"
"['污泥', '', '再', '\n', '去除']","[1, 4, 6, 11, 13]","['後', '去除']","[3, 13]"
['保的觀點'],[2],['觀點'],[2]
['一套技術'],[4],"['需要', '發展']","[0, 1]"
"['混合廢酸', '分離', '酸']","[1, 4, 9]","['廢酸', '分離', '回收', '較純']","[1, 3, 5, 7]"
"['', '有', '透析分離\n子交換', '萃取']","[6, 8, 14, 18]","['應用', '混合', '薄膜']","[2, 4, 9]"
[],[],[],[]
['分離技術回收'],[2],['回收'],[2]
"['\n', '但', '組件', '成本', '高']","[4, 6, 9, 12, 14]","['可', '回收']","[0, 1]"
['操作'],[0],"['較複', '雜']","[1, 2]"
"['交換樹脂', '交換容量']","[1, 6]","['\n', '不足']","[3, 7]"
"['收低', '廢酸']","[2, 5]","['用', '於回']","[0, 1]"
"['似化學蝕刻', '\n', '廢酸的回收']","[5, 7, 11]","['應用', '回收']","[0, 11]"
[],[],[],[]
"['萃取', '循環']","[0, 3]",['具有'],[1]
[],[],[],[]
"['成本', '低等\n優勢']","[0, 4]",[],[]
['於化學蝕刻廢混酸之回收'],[6],"['應用', '回收']","[0, 6]"
"['2', '', '萃取技術利用', '在', '相溶', '']","[0, 2, 8, 10, 13, 15]",[''],[13]
"['分離及回', '收純物質']","[2, 5]",[],[]
"['斯特(Nernst', '分配定律', '溶劑萃取化學', '定律']","[0, 3, 8, 11]","['是', '定律']","[4, 11]"
"['\n方程式', '為']","[3, 9]","['以下', '表示']","[1, 4]"
['溫度'],[1],['溫度'],[1]
[],[],['是'],[0]
"['', '總量', '機相', '水相中的濃度']","[0, 5, 14, 19]","['萃', '取物', '無', '有']","[2, 3, 6, 13]"
['研究'],[0],['證明'],[1]
"['定律', '取物含量']","[0, 7]","['適用', '萃', '含量', '低']","[2, 5, 7, 9]"
"['萃取物', '兩相', '形式', '情況']","[1, 3, 7, 10]","['兩相', '存在', '相同', '情況']","[3, 6, 8, 10]"
[],[],[],[]
"['溶劑相', '萃取物常', '解離', '和', '\n\n', '副反應']","[2, 5, 8, 10, 14, 17]","['會', '發生']","[6, 7]"
"['它', '兩相', '多種存在形式']","[0, 2, 8]","['兩相', '具有']","[2, 4]"
[],[],[],[]
"['分配比', '配係']","[1, 4]",[],[]
"['比定義為', '相中', '萃取物的總濃', '相中被', '', '\n']","[1, 4, 8, 11, 13, 16]","['比定', '義為', '']","[0, 1, 13]"
['分配係數'],[2],['係數'],[2]
"['比不', '一個常數']","[0, 4]","['是', '常數']","[1, 4]"
"['試驗條件', '', '\n', '', '萃取', '', '稀釋劑', '等', '', '而']","[2, 6, 8, 10, 12, 14, 17, 19, 21, 23]",['取物'],[5]
"['比', '物', '質容']","[0, 3, 5]","['大', '移到', '有']","[1, 8, 9]"
"['比', '物質容']","[0, 3]",['小'],[1]
['它們\n'],[4],"['可以', '分離']","[0, 5]"
['應用'],[1],['應用'],[1]
['表示萃取的完全'],[5],"['用', '萃取', '']","[0, 1, 4]"
"['', '總量佔兩', '物質總量']","[6, 9, 13]","['指', '萃入', '\n', '相中']","[1, 2, 3, 10]"
"['比', '大']","[0, 2]",['大'],[2]
[],[],['高'],[1]
"['物質萃取', '萃取劑']","[3, 8]",['萃取'],[3]
"['', '取物有化學']","[2, 7]","['指', '能', '萃', '取物', '有', '結合']","[0, 1, 4, 5, 6, 8]"
"['', '萃合物', '機相', '試劑']","[0, 2, 7, 9]","['能', '溶於']","[3, 4]"
"['萃取劑', '劑']","[1, 6]","['可', '分成']","[2, 3]"
"['磷酸', '乙醯', '8－', '基喹啉﹔中性萃取劑']","[4, 6, 9, 15]",[],[]
"['酸酯', '離子締合萃取劑']","[2, 8]",['離子'],[6]
['萃取劑'],[2],['萃取'],[1]
['高分子胺'],[1],[],[]
['萃取錯合物的生成機理不同'],[6],"['萃取', '生成']","[1, 4]"
"['無機物萃取體系', '三\n\n', '\n\n這', '螯合', '', '', '有', '體系']","[2, 6, 10, 14, 17, 21, 25, 31]","['分成', '由', '離子', '形成', '', '螯合物', '而']","[4, 13, 18, 19, 21, 22, 23]"
"['劑多', '一些', '', '一元酸']","[0, 2, 4, 7]","['是', '弱', '酸']","[1, 3, 7]"
['萃取劑'],[2],[],[]
"['劑\n分子', '屬離子', '電價鍵', '功能基和', '金屬離子形成配\n位鍵的給電子功能基']","[2, 7, 11, 14, 25]","['具有', '能', '離子', '形成', '離子', '形成']","[3, 4, 7, 8, 17, 18]"
"['羥基─', '磺酸基─', '\n亞胺基', '等是', '帶電', '\n', '硫基\n', '']","[1, 5, 9, 15, 18, 23, 27, 30]",['基'],[34]
"['離子與\n', '兩種功能基成鍵']","[2, 6]",['基成鍵'],[6]
"['', '環狀結構', '五元', '六元環)', '萃物']","[1, 4, 9, 13, 16]","['穩定', '具有', '是']","[0, 2, 7]"
"['離子', '合劑', '\n\nn', '\n\n\n', '\n\n', '\n', '\n\n', '\n \n\n']","[0, 3, 8, 11, 18, 21, 25, 27]","['螯', '萃取', '反應', '\n\n', '\n \n\n']","[1, 4, 5, 6, 27]"
['分配比的定義='],[4],['定義'],[3]
"['由', '可見']","[5, 7]","['\n', '導出']","[0, 1]"
"['比', '機相中螯合劑的濃度', '水相的值']","[0, 8, 12]","['依賴', '於']","[1, 2]"
"['離子值大)', '率比', '(n值小)', '率高']","[4, 6, 12, 14]","['', '', '率高']","[4, 12, 14]"
"['\n\n', '萃取\n\n這', '金屬', '離子與大', '', '機陽', '離子']","[2, 7, 11, 15, 17, 19, 23]","['這', '由', '離子', '\n']","[7, 10, 23, 24]"
['溶劑萃取的體系'],[5],['萃取'],[3]
"['溶劑', '化合物萃取', '高分子\n胺萃取']","[2, 5, 10]","['形成', '重要']","[1, 13]"
"['離子', '離子形式']","[0, 5]","['形式', '萃取']","[5, 6]"
"['離子締合萃取', '體系']","[3, 5]",['屬於'],[0]
['應用'],[0],['較少'],[1]
"['三丁酯', '萃取', '典型', '萃取']","[0, 3, 6, 9]",[''],[6]
"['其萃取反\n應為', '\n\n', '\n', '\n', '\n', '3\n', '\n', '\n', '\n', '\n', '\n\n', '\n', '由上式可見']","[4, 7, 10, 12, 15, 19, 21, 23, 25, 27, 29, 31, 35]",['可見'],[35]
"['性質', '劑', '都會', '分配比']","[1, 4, 6, 9]","['改變', '分配']","[7, 8]"
"['高分子胺萃取金', '離子的機理']","[2, 7]","['屬錯', '複雜']","[3, 9]"
"['機相', '胺鹽與水相中的', '陰離子', '陰離子']","[3, 10, 14, 17]","['認為', '機相', '進行', '交換']","[0, 3, 15, 18]"
"['離子締合物', '\n', '機溶劑']","[1, 4, 6]",['萃取'],[7]
['溶液'],[1],['溶液'],[1]
"['金屬離子的萃取反應', '\n', '－', '中代表酸根離子']","[5, 11, 13, 21]","['\n\n', '\n', '\n', '\n\n', '\n', '\n\n', '式']","[6, 7, 8, 9, 16, 17, 18]"
['離子'],[4],"['代表', '金屬']","[0, 1]"
['螯合萃取體系相比'],[3],"['體系', '相比']","[2, 3]"
"['離子締合萃取體系', '溶劑的依賴性']","[3, 7]",['強'],[9]
"['', '變化', '離子', '對', '聚集']","[0, 2, 6, 9, 12]","['會', '引起', '對', '解離']","[4, 5, 8, 10]"
['萃取'],[0],[],[]
"['3', '溶劑化萃取', '萃取劑', '磷萃取劑']","[0, 3, 7, 11]",['萃取'],[3]
"['其', '原子所', '', '受體\n特徵']","[0, 4, 6, 10]","['連接', '所', '']","[1, 4, 6]"
"['溶劑化', '分子']","[0, 3]",['萃取'],[1]
"['機磷', '', '種直鏈三烷', '化磷混合物']","[1, 7, 11, 14]",[''],[7]
"['中', '萃取', '任意比', '優點']","[4, 7, 12, 17]","['在', '中', '萃取', '高', '例溶', '溶劑']","[1, 4, 7, 9, 13, 15]"
[],[],[],[]
"['低', '機酸']","[4, 7]","['只是', '工業', '提取', '有', '酚醇']","[0, 2, 3, 6, 8]"
[],[],[],[]
"['硝', '酸', '介質中', '']","[1, 3, 6, 9]","['中', '稀土']","[6, 8]"
"['氟', '該體系', '同效', '應', '萃取', '加入', '於氟的萃取']","[1, 4, 8, 10, 14, 18, 22]","['系', '有', '\n', '和', '效應', '有助']","[4, 6, 9, 11, 15, 19]"
"['協', '-87', '同', '效應']","[2, 5, 7, 9]",['具有'],[1]
"['萃取', '這', '一', '離子', '或', '以上', '劑形成', '配合物']","[2, 4, 6, 10, 12, 14, 17, 19]","['是', '劑', '形成', '混合']","[5, 16, 17, 18]"
['機溶劑萃取的體系'],[6],"['萃取', '體系']","[4, 6]"
"['酸性萃取劑', '萃取劑(', '稱為協萃劑)', '', '萃取']","[1, 5, 9, 12, 14]","['萃取', '稱為', '形成', '普遍']","[4, 7, 10, 17]"
"['效應', '萃劑分子的電子', '能力', '\n', '溶劑的極性']","[0, 7, 9, 11, 15]","['取決', '於協', '給予']","[2, 3, 8]"
"['溶劑萃取', '成分']","[1, 7]","['能', '用', '於分離']","[3, 4, 5]"
"['對微量組分進', '萃取']","[3, 5]","['可以', '量組']","[0, 2]"
['主體成分的分離'],[4],['分離'],[4]
"['金屬', '離子', '鹽', '組分的組分']","[1, 5, 7, 14]","['利用', '萃取']","[0, 8]"
"['8－羥基喹啉', '乙基二代甲酸鈉雙硫腙等', '體系', '為常用']","[3, 10, 14, 17]",['常用'],[17]
"['利用', '量元素萃']","[1, 5]","['利用', '素萃']","[1, 5]"
"['元素的\n', '萃取現象', '元素']","[3, 6, 11]","['來富集', '分離']","[7, 9]"
"['鋼鐵工業的酸洗', '中', '']","[3, 5, 7]","['中', '']","[5, 7]"
['溶劑萃取\n技術'],[5],['應用'],[1]
['日本鋼鐵公司'],[3],[],[]
['鋼鐵公司'],[3],[],[]
['瑞典的程序'],[2],[],[]
"['於硝酸及氫氟酸', '', '混酸的回收']","[4, 6, 10]","['應用', '回收']","[0, 10]"
[],[],[],[]
"['回收', '成分廢酸回收', '技術', '\n']","[1, 8, 11, 13]","['回收', '純化', '技術', '多']","[8, 9, 11, 14]"
"['中鋼公司', '鋼帶', '廢鹽酸的噴霧烘燒回收程序']","[3, 5, 13]","['應用', '酸洗', '程序']","[0, 6, 13]"
"['\n前溶劑萃取', '於單成分', '二成份廢酸的回收']","[3, 8, 13]",['用'],[6]
['硝酸及磷酸的二成\n份廢酸回收'],[8],['回收'],[8]
[],[],[],[]
"['關西大學化工系教授等', '萃\n', '分離', '圓片製造業產生', '醋酸', '', '混酸']","[4, 10, 12, 19, 21, 23, 25]","['以', '\n', '取法', '回收', '矽晶', '']","[7, 10, 11, 13, 14, 19]"
"['液\n晶顯示器製造業的磷酸', '醋酸之廢']","[7, 11]",[],[]
"['其', '矽晶片製造業廢混酸的溶劑萃取技術']","[2, 15]","['則介', '紹', '應用', '回收']","[0, 1, 3, 5]"
"['本案', '萃取技術回收', '廠化學蝕刻', '\n酸', '氫氟']","[0, 5, 11, 15, 17]","['圓片', '廢混酸']","[7, 12]"
"['劑性的萃取劑', '混酸', '機酸']","[3, 7, 11]","['利用', '混酸', '回收']","[5, 7, 9]"
"['萃取劑', '烷鏈的醇']","[1, 6]","['是', '具長']","[2, 3]"
['磷酸三丁酯'],[1],[],[]
"['溶劑萃取', '機制', '其', '水相', '機相', '溶解', '溶劑', '雖然也', '在兩相', '']","[2, 4, 6, 9, 11, 14, 19, 22, 28, 30]","['基於', '不同', '其', '在']","[5, 12, 26, 27]"
"['金屬離子', '溶劑', '錯合物']","[1, 6, 8]","['會', '溶劑', '形成']","[2, 6, 7]"
['穩定萃取特性'],[4],['高且'],[1]
"['金屬離子', '擇性萃', '取']","[2, 6, 8]",['具有'],[3]
[],[],[],[]
['溶劑萃取特性及分離係'],[6],[],[]
"['多段溶劑', '分離純化效果']","[4, 10]","['需要', '溶劑', '萃取', '其']","[0, 4, 5, 7]"
"['需理論段', '或', '－泰(-', '法作', '\n定']","[2, 5, 9, 11, 14]","['需理', '計算', '或', '定']","[1, 4, 5, 14]"
"['設備的設計溶劑萃取', '金屬離子', '化合物從一', '一相', '傳遞過程']","[4, 7, 11, 16, 19]","['包含', '相到']","[5, 12]"
"['介面性質', '介面現象']","[1, 4]",['重要'],[6]
['計萃取設備時'],[2],[],[]
"['響相分離的情況', '傳質速度', '設備']","[6, 13, 20]","['不影', '響相', '分離', '情況', '有', '高', '用', '小']","[2, 3, 4, 6, 9, 10, 17, 18]"
"['-88', '萃取設備主要', '澄清器篩板', '或', '萃取塔', '離心萃取器', '等']","[2, 7, 11, 13, 15, 18, 20]","['\n\n', '混合']","[3, 9]"
"['成效\n\n', '萃取技術分離', '圓片業產生']","[2, 7, 11]",['純化'],[8]
"['', '', '混酸']","[1, 3, 6]",[],[]
"['廢混酸成分', '6.1-1所示']","[2, 7]","['如表', '所示']","[3, 7]"
['混酸的溶劑萃取'],[3],"['分離', '純化']","[4, 5]"
"['\n', '醋酸']","[0, 2]","['是', '分離', '出來']","[1, 5, 6]"
[],[],[],[]
['酸則'],[0],"['分離', '出來']","[3, 4]"
"['乙基己醇\n', '2', 'ehylhexylalachol,EHA)C4H9CH2(C2H5)CH2OH', '分離', '醋酸']","[4, 6, 9, 13, 15]","['用於', '萃取']","[11, 12]"
"['\n酸三丁酯(', '硝酸及氫氟酸']","[2, 10]","['分離', '純化', '硝酸']","[6, 7, 8]"
"['矽晶圓片製造', '業化學', '', '混酸']","[3, 6, 8, 10]","['顯示', '\n', '蝕刻']","[0, 4, 7]"
"['溶劑萃取分離', '純酸']","[3, 7]","['應用', '萃取', '純化']","[0, 2, 4]"
"['廢混酸', '醋酸', '氫氟酸的濃度', '為', '6.', '6.01']","[2, 5, 9, 11, 15, 19]","['酸', '72']","[2, 13]"
"['一種酸經萃取', '脫除', '三個程序後分離純化', '', '氫氟酸的濃度', '為', '2']","[3, 6, 13, 15, 20, 22, 24]","['萃)', '三', '後', '', '6']","[8, 9, 14, 15, 26]"
"['程序', '階段的製程', '平衡如圖6.1-1所示']","[0, 6, 13]",['6'],[10]
"['說明', '', '\n\n', '6.1-2所示']","[3, 7, 9, 14]","['如下', '\n\n', '醋酸', '如圖', '6']","[4, 5, 6, 10, 11]"
"['2', '乙基己', '萃取']","[0, 3, 5]",['醇當'],[4]
"['混酸的萃取', '溫線', '一酸萃取能']","[2, 4, 13]","['顯', '\n', '示']","[5, 6, 7]"
['酸>醋酸>氫氟酸'],[4],['為硝'],[0]
"['有', '水相', '比']","[3, 7, 9]",['顯示'],[1]
['時'],[1],[],[]
"['－泰(', ')法', '\n']","[1, 3, 5]","['\n', '計算']","[5, 6]"
"['三段', '萃取', '水相1.72mol', '至', '成1']","[2, 4, 11, 14, 19]","['採用', '可', '有', '機相', 'mol/L']","[0, 5, 15, 16, 20]"
"['於硝酸', '萃取能', '醋酸']","[1, 4, 7]","['萃取', '力大', '於']","[3, 5, 6]"
"['/比', '\n']","[5, 7]","['需', '\n', '滌']","[1, 7, 8]"
"['機相的硝酸及氫氟酸洗', '水相']","[6, 8]",['滌回'],[7]
['6.1-3'],[3],"['-3', '所示']","[3, 4]"
"['10段/\n比10', '0之逆流', '後']","[5, 9, 11]","['\n', '後']","[3, 11]"
"['機相中醋酸濃度', '1mol']","[2, 5]","['1.5', 'mol/L']","[8, 9]"
"['機相中硝酸', '酸皆降至', 'mol/L']","[2, 5, 7]",[],[]
['gl'],[4],"['至', '0']","[1, 2]"
['圖6.1-4'],[5],"['6', '-', '所示']","[1, 4, 6]"
"['相僅', '醋酸', '1.5mol/L)']","[2, 4, 7]",['剩下'],[3]
"['2.0', '段', '水洗後']","[3, 5, 8]",[],[]
"['\n', '水相', '醋酸濃度', '2mol/L']","[1, 4, 8, 12]","['回', '收', '上升', '至']","[0, 2, 9, 10]"
"['2', '硝酸的回收', '如圖6.1', '所示']","[0, 4, 9, 11]",[],[]
['磷酸三丁酯(萃取'],[3],[],[]
"['混酸的萃取', '\n溫線', '酸萃取能']","[2, 5, 12]",['顯示'],[6]
['為硝酸>氫氟酸>醋酸'],[3],[],[]
"['萃取', '\n衡濃度及流程', '質平衡']","[2, 7, 11]",['增加'],[0]
['硝酸之回收率'],[4],['提高'],[0]
"['洗滌程序', '\n12mol的濃硝酸']","[1, 9]","['程序', '加入']","[1, 3]"
"['比', '時']","[2, 4]",['顯示'],[1]
"['－泰(', '\n']","[1, 3]",[],[]
"['採用三段', '萃取', '水相的硝酸', '相成4\nmol/L']","[2, 4, 8, 15]","['採用', '可將', '萃取', '至', '相成']","[0, 5, 9, 10, 12]"
['6.1-6'],[2],"['1-6', '所示']","[2, 3]"
"['機相', '機相與水', '為10.0的十段', '\n洗滌程序']","[0, 5, 13, 17]","['相比', '為', '程序']","[6, 7, 17]"
['除氫氟酸及矽等'],[3],['除氫'],[0]
"['比', '以下']","[1, 4]",['7%'],[3]
['6.1-7'],[2],"['1-7', '\n', '示']","[2, 4, 5]"
"['比', '五', '逆流水洗']","[2, 5, 8]",['/'],[1]
"['水相中的硝酸濃度', '6mol/L']","[6, 10]","['回收', '為']","[0, 7]"
"['\n\n', '回收', '亦利用', '萃取']","[2, 5, 10, 13]",[],[]
"['圖6.1', '8']","[3, 5]","['圖', '所示']","[0, 6]"
['比'],[0],['2.7'],[1]
"['以麥－泰(', ')法', '計算']","[2, 4, 6]",[],[]
"['四段', '萃取', '將原水相\n6mol/', '酸萃取至有機', '2.3mol/L']","[2, 4, 11, 15, 18]","['採用', '可', '有機', '2.3']","[0, 5, 15, 17]"
['四段萃取段數的增加'],[5],['增加'],[5]
"['機相中矽的濃度', '第一段的3.52g/l', '08']","[4, 11, 14]",['52g/l'],[11]
['.32及<0.1g/l'],[7],"['<', '/']","[3, 6]"
"['醋酸及\n硝酸', '製程']","[3, 7]","['製程', '分離']","[7, 8]"
['圖6.1-9'],[5],['所示'],[6]
"['機相', '/比4.0的九', '\n逆流', '得', '氫氟酸']","[0, 8, 11, 14, 19]","['得', '濃度', '6mol', '/']","[14, 15, 16, 17]"
"['6.1-1化學', '', '混酸組成\n\n項目\n', '硝酸', '6.00', '氫氟酸\n6.01', '酸', 'mol', '醋酸\n1.', '\n\n\n', '\n\n\n0', '金屬\n\ng', 'l', '\n0.', '\n\n', '來源芝田隼次森川正貴山本']","[3, 5, 11, 14, 18, 25, 27, 29, 33, 36, 42, 48, 50, 54, 56, 63]","['.', '蝕刻', '項目', '硝酸', '\n', '6', '.', '01', '\n\n', '酸', '\n\n', '1.', '72', '17', '.', '7', '.', '005', '\n\n', 'g', '0002', '隼次', '正貴']","[1, 4, 10, 14, 15, 23, 24, 25, 26, 27, 28, 33, 34, 37, 38, 39, 43, 44, 47, 48, 55, 60, 62]"
"['コソウエハ—製造工程', '\nらの', '分離回收']","[4, 9, 12]",['ゐ廢'],[6]
['工学论文集'],[1],['论文集'],[1]
"['28', '.339-', '2002', '90', '資料來源', '隼次森川正貴', '秀樹']","[0, 4, 6, 8, 11, 15, 17]",['\n\n \n\n'],[9]
"['コソウエハ—製造工程', 'らの\n\n', '回收']","[4, 9, 12]",['ゐ廢'],[6]
['工学论文集'],[1],['论文集'],[1]
"['28', '分析', '圖6.1-3廢混酸', '2', '乙', '醇萃取分離', '', '有', '滌液2m', '醋酸']","[0, 2, 10, 12, 14, 18, 20, 23, 30, 32]","['.', '1', '-3', '混酸', '分離', '後', '', '濃度', '(洗']","[6, 7, 8, 10, 18, 19, 20, 25, 27]"
"['濃度', '3\n\n有機相', '\n\n\x0c\n \n-93-', '.1-6', '混酸以磷酸三丁酯', '分離', '洗滌段', '(洗']","[3, 8, 15, 20, 25, 27, 30, 37]","['\n\n', '液相', '濃度', '3', '\n\n\x0c\n \n', '-', '三丁酯', '分離', '機相', '\n']","[1, 2, 3, 11, 12, 13, 25, 27, 33, 34]"
"['-', '圖法', '\n\n  ', '硝酸\n  氫氟酸\n   矽\n\n4\n\n3\n\n', '\n\n', '\n\n', '\n\n', '\n２\n', '\n', '\n', '\n', '\n\n', '\n\n', '\n\n', '\n\n', '\n\n80\n\n', '\n', '\n\n', '機相', '\n\n \n\n', '3', '洗滌段', '總去除率', '%\n', '０\n1', '\n', '\n', '\n5\n\n8\n\n298\n\n323\n\n2.3\n\n5段\n\n4段\n\n1.1\n\n液相', '有', '相濃mol/dm', '\n\n\x0c\n \n94', '1', '廢混酸經', '醋酸', '', '氫']","[1, 3, 5, 18, 20, 22, 24, 28, 30, 32, 34, 36, 38, 40, 42, 46, 48, 50, 52, 54, 56, 58, 61, 65, 74, 77, 79, 100, 106, 109, 112, 117, 120, 123, 126, 128]","['10', '分析', '\n  ', '\n  ', '０', '60', '100', '０', '\n', '\n', '酸經', '氫']","[0, 4, 7, 9, 25, 43, 47, 70, 75, 77, 120, 128]"
"['磷酸三丁酯', '等', '麥－', '-分析', '圖', '1-9以水自磷酸三丁酯', '酸', '其麥', '泰(-', '圖法分析', '氫氟', '\n   ', '2.5', '2.0\n\n1.5\n\n0.5', '０\n\n０\n   12\n3\n4\n', '\n', '\n\n', '.', '\n\n', '2.7', '\n\n', '段1.0', '6', '[mol/dm', '有機相濃度\n\n[mol/dm3\n\n6\n\n4\n\n', '\n\n０', '1\n', '33', '8', '298', '323', 'A=', '0', '9', '\n\n', '段\n\nA=2.3\n\n有', '液相濃度', '[mol/dm3', '95\n\n', '溶劑', '有效', '分離純化', '製程', '蝕刻']","[2, 7, 11, 14, 16, 25, 29, 34, 38, 41, 43, 45, 48, 54, 66, 68, 70, 72, 74, 76, 78, 82, 84, 88, 101, 106, 109, 112, 114, 116, 118, 120, 122, 124, 126, 133, 140, 143, 146, 151, 155, 158, 162, 165]","['.', '水自', '三丁酯', '氫氟', '', '除線', '\n\n ', '\n', '\n\n', '濃度', '\n\n', '2', '\n\n', '０', '\n\n', '應用']","[18, 23, 25, 27, 29, 32, 42, 47, 49, 87, 101, 102, 103, 106, 138, 150]"
"['一系列的萃取', '脫硫']","[3, 6]",['程序'],[7]
"['混合靜制設備(', ')', '', '選擇性的溶劑']","[3, 5, 7, 15]",[],[]
['成分的純酸'],[5],['分離'],[0]
[],[],[],[]
"['\n', '溶劑', '']","[0, 3, 7]","['用', '可以', '小', '損耗量']","[1, 4, 6, 8]"
[],[],['使用'],[2]
"['溶劑萃取技術', '應', '用於濕法冶煉銅廠外']","[2, 6, 12]","['應', '用', '煉銅']","[6, 8, 11]"
"['印刷電路板廠廢', '銅液', '銅回收製程']","[9, 11, 16]","['成功', '商業化', '應用', '銅液', '製程']","[2, 4, 5, 11, 16]"
['國內矽晶圓片廠'],[3],[],[]
"['化學', '廢液的大']","[0, 4]",['蝕刻'],[1]
"['\n於廠', '廢水處理']","[3, 6]","['採', '自行', '作']","[0, 1, 4]"
"['資源', '循環經濟的層面考量']","[1, 8]","['永續', '層面', '考量']","[2, 7, 8]"
['回收'],[3],"['其', '\n']","[2, 4]"
"['\n\n', '2廢溶劑資源化案\n\n1.', '矽晶圓產', '產生之廢', '常見有異丙醇', '', '等']","[1, 10, 14, 18, 23, 26, 28]","['\n\n', '矽晶', '溶劑', '乙醇']","[12, 13, 19, 25]"
"['於晶圓清洗', '製程']","[3, 5]","['用', '產生']","[1, 7]"
"['國內矽晶圓廠商', '其廠內廢溶劑產', '廠內回收經濟價值']","[2, 7, 14]",['不具'],[9]
"['託廠', '清除處理回收處理']","[1, 7]","['皆委', '託廠', '合格']","[0, 1, 3]"
['兩案'],[1],['介紹'],[0]
"['國內一', '溶劑之再', '工廠']","[2, 6, 8]",['為'],[0]
"['國內電子', '行廠內回收之案']","[2, 8]","['為', '業進']","[0, 3]"
"['2.案例一', '國內一廢', '', '利用工廠']","[3, 8, 10, 13]",[],[]
['劑進行純化'],[2],"['收溶', '劑進']","[0, 1]"
"['工業', '製程使用']","[1, 4]",[],[]
['丙醇回收說明如下'],[5],"['說明', '如下']","[4, 5]"
"['1', '製程', '廠於有', '溶劑', '處理前']","[0, 3, 9, 11, 14]",['原理'],[4]
"['重力', '\n', '方式', '處理']","[1, 4, 6, 9]","['採用', '\n']","[0, 4]"
['流程'],[1],['進行'],[3]
"['蒸餾', '方\n']","[1, 4]","['\n', '以', '回收']","[4, 6, 7]"
"['殘', '清理廠商', '焚化方式', '處理']","[3, 8, 11, 14]","['蒸餾', '交由', '方式', '減量']","[0, 5, 11, 12]"
"['溶劑處理流程', '6.2-1']","[2, 6]","['2-1', '所示']","[6, 7]"
"['6.2-1', '溶劑資源化處理流程\n\n \n\n', '醇(']","[2, 8, 10]","['.', '醇(']","[1, 10]"
[],[],[],[]
['82.4℃'],[4],['為'],[0]
['閃火點11.7℃'],[5],['11'],[2]
[],[],[],[]
[],[],[],[]
"['丙酮及其衍生物', '等', '洗劑']","[4, 7, 12]","['製造', '其衍', '於作為', '溶劑', '脫水劑']","[0, 3, 9, 10, 11]"
['易揮發性'],[2],['具有'],[0]
"['其', '', '溶劑沸點', '而']","[1, 6, 10, 12]","['純化', '可', '利用', '同']","[2, 4, 5, 11]"
"['廠所收集', '電子', '', '溶劑']","[1, 5, 8, 10]",['來自'],[2]
"['\n', '水分']","[2, 4]","['含', '有']","[1, 3]"
"['蒸餾方式將水', '丙醇', '分離']","[6, 8, 10]","['化時', '是', '方式', '丙醇', '予以']","[0, 1, 5, 8, 9]"
"['機溶劑', '\n', '分餾', '\n殘渣', '回收溶劑\n\n\x0c\n 97', '', '飽', '溶劑']","[4, 7, 12, 16, 21, 24, 30, 32]","['密閉', '\n', '分餾', '污泥', '為非', '和', '溶劑']","[8, 10, 12, 14, 27, 31, 32]"
"['製程', '循環']","[0, 4]","['製程', '可', '不斷', '使用']","[0, 2, 3, 5]"
"['內設', '二座蒸餾塔']","[1, 5]","['內設', '有']","[1, 2]"
['座為共沸塔'],[2],[],[]
